index	name	value	section	type	storage	naux	file
1023	__cenvarg	0x00017422	1	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1024	__dospawn	0x00017762	1	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1025	_CreateProcessA	0x00017922	1	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1026	_GetExitCodeProcess	0x00017928	1	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1027	_WaitForSingleObject	0x0001792e	1	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1028	__searchenv	0x00017934	1	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1029	__getcwd	0x00017a74	1	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1030	__getdcwd	0x00017a88	1	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1031	_GetCurrentDirectoryA	0x00017bf4	1	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1032	_GetEnvironmentVariableA	0x00017bfa	1	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1033	__stat	0x00017cd4	1	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1034	__ValidDrive	0x00017f38	1	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1035	_FileTimeToSystemTime	0x00017f50	1	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1036	_FindClose	0x00017f56	1	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1037	_FindFirstFileA	0x00017f5c	1	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1038	_GetDriveTypeA	0x00017f62	1	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1039	_GetLogicalDrives	0x00017f68	1	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1040	__dtoxtime	0x00017f6e	1	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1041	___tzset	0x0001803e	1	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1042	__tzset	0x00018056	1	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1043	__isindst	0x000180f6	1	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1044	__fullpath	0x000181ce	1	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1045	__getdrive	0x0001848e	1	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1046	__chdrive	0x000184e6	1	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1047	_SetCurrentDirectoryA	0x000185de	1	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1048	_atol	0x000185e4	1	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1049	_atoi	0x0001865c	1	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1050	_calloc	0x00018674	1	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1051	_strcat	0x000186c4	1	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1052	_strcpy	0x000186ec	1	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1053	_strchr	0x00018714	1	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1054	_strcmp	0x00018744	1	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1055	_strlen	0x00018794	1	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1056	_strncmp	0x000187b4	1	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1057	_strncpy	0x000187f4	1	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1058	_strpbrk	0x00018834	1	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1059	_strrchr	0x000188b4	1	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1060	_Error_msgs	0x00020150	2	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1061	_Warning_msgs	0x000201d0	2	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1062	_Found	0x00020224	2	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1063	_DefLength	0x00020228	2	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1064	_Pathbuff	0x0002022c	2	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1065	_I_link	0x0002027c	2	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1066	_exepath	0x00020280	2	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1067	_fLeadByte	0x00020284	2	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1068	_Masm_buffer	0x00020304	2	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1069	_CL_Flags	0x000203cc	2	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1070	_cInclude	0x000205cc	2	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1071	_Args	0x000205d0	2	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1072	_Link_buffer	0x000207d0	2	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1073	_Pos	0x000209d0	2	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1074	_ptab	0x000209d4	2	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1075	_newpass	0x000209d8	2	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1076	__pendstdio	0x00020ad4	2	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1077	__ptermcon	0x00020ad8	2	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1078	__ponexitinit	0x00020adc	2	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1079	__pFFinit	0x00020ae0	2	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1080	__pgmptr	0x00020ae4	2	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1081	__FPinit	0x00020ae8	2	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1082	___onexitend	0x00020aec	2	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1083	__prmtmp	0x00020af0	2	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1084	__pinitcon	0x00020af4	2	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1085	__pinittime	0x00020af8	2	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1086	__atopsp	0x00020afc	2	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1087	__aenvptr	0x00020b00	2	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1088	__acmdln	0x00020b04	2	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1089	__heap_regions	0x00020b08	2	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1090	_Cpu	0x0003009c	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1091	_Threshold	0x000300a0	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1092	_ConfComment	0x000300a4	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1093	_FPoption	0x000300b8	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1094	_FPa	0x000300bc	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1095	_FPc	0x000300bd	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1096	_FPi87	0x000300be	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1097	_FPc87	0x000300bf	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1098	_Nerrs	0x000300c0	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1099	_filetype	0x000300c4	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1100	_Temps_made	0x000300c8	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1101	_Cflag	0x000300c9	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1102	_GW	0x000300ca	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1103	_Gq	0x000300cb	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1104	_XenixCompatible	0x000300cc	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1105	_TinyModel	0x000300cd	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1106	_FastCall	0x000300ce	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1107	_NotFoundExit	0x000300cf	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1108	_C_call	0x000300d0	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1109	_NoCallerClean	0x000300d1	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1110	_StdCall	0x000300d2	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1111	_AcceptFarKey	0x000300d3	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1112	_Language	0x000300d4	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1113	_Cplus	0x000300d5	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1114	_QuickC	0x000300d6	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1115	_QuickC2	0x000300d7	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1116	_Model	0x000300d8	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1117	_MD	0x000300dc	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1118	_ML	0x000300dd	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1119	_MT	0x000300de	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1120	_MTswitch	0x000300df	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1121	_Argc	0x000300e0	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1122	_Argv	0x000300e4	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1123	_Max_Warn	0x000300e8	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1124	_fGetLink	0x000300ec	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1125	_ErrFileHandle	0x000300f0	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1126	_Link_pos	0x000300f4	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1127	_Def_defines	0x000300f8	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1128	_Comp_Errfile	0x00030134	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1129	_Comp_Errpath	0x00030138	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1130	_ErrFilName	0x0003013c	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1131	_C1_Err_File	0x00030140	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1132	_C23_Err_File	0x00030144	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1133	_ILname	0x00030148	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1134	_temp_suffix	0x0003014c	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1135	_temp_file	0x0003018c	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1136	_buff	0x000301cc	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1137	_sMDLT	0x000301d0	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1138	_A_string	0x000301d4	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1139	_Defn_list	0x000301d8	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1140	_Undefn_list	0x00030250	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1141	_Incl_list	0x000302c8	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1142	_Lib_list	0x00030340	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1143	_LibList	0x000303b8	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1144	_Executable	0x00030430	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1145	_File	0x00030434	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1146	_Fix_stack	0x00030438	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1147	_Library	0x0003043c	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1148	_SearchLibrary	0x00030440	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1149	_Name_data	0x00030444	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1150	_MPC_data	0x00030448	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1151	_Name_module	0x0003044c	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1152	_Name_text	0x00030450	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1153	_Pass1	0x00030454	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1154	_Pass2	0x00030458	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1155	_Pass3	0x0003045c	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1156	_Pass1a	0x00030460	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1157	_Pass2a	0x00030464	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1158	_Pass3a	0x00030468	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1159	_PassPcode	0x0003046c	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1160	_Pass_asm	0x00030470	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1161	_Pass_ld	0x00030474	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1162	_Sub_Title	0x00030478	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1163	_Title	0x0003047c	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1164	_Vers	0x00030480	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1165	_Base_name	0x00030484	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1166	_Base_exe	0x00030488	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1167	_Vers_num	0x0003048c	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1168	_Warn_level	0x00030490	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1169	_Warn_err	0x00030494	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1170	_Line_Size	0x00030498	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1171	_Page_Size	0x0003049c	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1172	_CodeMotion	0x000304a0	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1173	_Dont_system	0x000304a1	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1174	_Help	0x000304a2	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1175	_QCFx	0x000304a3	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1176	_Jflag	0x000304a4	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1177	_Keep_temps	0x000304a5	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1178	_Listpass	0x000304a6	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1179	_ListpassGPF	0x000304a7	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1180	_DebugTest	0x000304a8	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1181	_Load_ds	0x000304a9	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1182	_Minus_link	0x000304aa	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1183	_Minus_n	0x000304ab	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1184	_Model_is	0x000304ac	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1185	_Model_index	0x000304ad	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1186	_PLMfar	0x000304ae	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1187	_PLMnear	0x000304af	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1188	_Name_length	0x000304b0	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1189	_No_defines	0x000304b4	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1190	_No_link	0x000304b5	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1191	_No_sysincl	0x000304b6	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1192	_NoNativeCallEntry	0x000304b7	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1193	_CommonNear	0x000304b8	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1194	_Nologo	0x000304b9	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1195	_Profile	0x000304ba	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1196	_GProf	0x000304bb	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1197	_SyntaxCheck	0x000304bc	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1198	_FuncDecl	0x000304bd	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1199	_PLM	0x000304be	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1200	_Extension	0x000304bf	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1201	_ExtendMips	0x000304c0	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1202	_CodeView	0x000304c1	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1203	_EmitLinenum	0x000304c2	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1204	_NoProbe	0x000304c3	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1205	_CaseInsensitive	0x000304c4	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1206	_Window	0x000304c5	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1207	_SoftFloat	0x000304c6	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1208	_Bigendian	0x000304c7	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1209	_AllowConst	0x000304c8	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1210	_NoCrtCom	0x000304c9	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1211	_Export	0x000304ca	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1212	_NoComment	0x000304cb	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1213	_PointerCheck	0x000304cc	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1214	_Masm	0x000304cd	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1215	_AllComdat	0x000304ce	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1216	_switch_buf	0x000304d0	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1217	_Pack_size	0x00030520	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1218	_Protect_Mode	0x00030524	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1219	_Real_Mode	0x00030525	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1220	_Quick_Win_Mode	0x00030526	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1221	_Win_Mode	0x00030527	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1222	_Dll_Mode	0x00030528	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1223	_PShuge	0x00030529	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1224	_Save_stdout	0x0003052a	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1225	_Sep_i_and_d	0x0003052b	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1226	_Status	0x0003052c	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1227	_MaxStatus	0x00030530	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1228	_Strip	0x00030534	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1229	_EPflag	0x00030535	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1230	_Eflag	0x00030536	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1231	_Pflag	0x00030537	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1232	_DoTiming	0x00030538	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1233	_HeapUsed	0x00030539	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1234	_Use_large_exe	0x0003053a	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1235	_GetOSwitch	0x0003053b	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1236	_Optimize	0x0003053c	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1237	_NoAlias	0x0003053d	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1238	_OptLoop	0x0003053e	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1239	_OptInline	0x0003053f	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1240	_OptTime	0x00030540	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1241	_OptSpace	0x00030541	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1242	_OptCSE	0x00030542	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1243	_OptGblCse	0x00030543	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1244	_OptGblReg	0x00030544	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1245	_OptWinAlias	0x00030545	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1246	_OptPcodeGen	0x00030546	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1247	_OptFlow	0x00030547	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1248	_OptSortFrame	0x00030548	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1249	_OptOneReturn	0x00030549	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1250	_OptPrecision	0x0003054a	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1251	_DoUnsafeOpt	0x0003054b	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1252	_OptPgo	0x0003054c	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1253	_OptTable	0x00030550	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1254	_CDefault	0x00030570	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1255	_PCodeDefault	0x00030574	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1256	_Disassemble	0x00030578	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1257	_Do_asm	0x00030579	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1258	_Fa	0x0003057a	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1259	_Faarg	0x0003057c	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1260	_Fb	0x00030580	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1261	_Fbarg	0x00030584	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1262	_Fc	0x00030588	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1263	_Fcarg	0x0003058c	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1264	_Fr	0x00030590	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1265	_Frarg	0x00030594	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1266	_FR	0x00030598	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1267	_FRarg	0x0003059c	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1268	_Fl	0x000305a0	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1269	_Flarg	0x000305a4	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1270	_Fs	0x000305a8	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1271	_Fsarg	0x000305ac	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1272	_Fx	0x000305b0	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1273	_Fxarg	0x000305b4	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1274	_Fm	0x000305b8	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1275	_Foarg	0x000305bc	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1276	_Fdarg	0x000305c0	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1277	_CVStr	0x000305c4	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1278	_Gidir	0x000305c8	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1279	_IncrCompArg	0x000305cc	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1280	_Fadir	0x000305d0	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1281	_Fcdir	0x000305d4	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1282	_Frdir	0x000305d8	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1283	_FRdir	0x000305dc	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1284	_Fldir	0x000305e0	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1285	_Fsdir	0x000305e4	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1286	_Fodir	0x000305e8	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1287	_Fxdir	0x000305ec	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1288	_PreProcessName	0x000305f0	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1289	_Mapfile	0x000305f4	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1290	_DoNTimeC1	0x000305f8	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1291	_LinkMark	0x000305fc	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1292	_Obj_name	0x00030600	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1293	_DoIlink	0x00030604	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1294	_PadCode	0x00030608	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1295	_PadData	0x0003060c	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1296	_PadFunction	0x00030610	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1297	_MemAllowed	0x00030614	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1298	_InlineCnt	0x00030618	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1299	_CleadIncrComArg	0x0003061c	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1300	_d1arg	0x00030620	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1301	_d2arg	0x00030624	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1302	_d3arg	0x00030628	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1303	_NoComdat	0x0003062c	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1304	_Src_given	0x00030630	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1305	_path_chars	0x00030634	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1306	_newfile	0x00030638	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1307	_EmitFunction	0x0003063c	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1308	_Pool	0x00030640	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1309	_cMemCall	0x0003064c	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1310	_Deffiles	0x00030650	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1311	_Target_defined	0x000307d0	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1312	__fmode	0x00030930	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1313	_Msdos	0x00030970	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1314	_LibSuffix	0x00030971	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1315	_OldStyleName	0x00030972	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1316	_Mach_define	0x00030974	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1317	_Libfp	0x00030978	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1318	_Libc	0x0003097c	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1319	_MasmPos	0x00030980	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1320	_LibPath	0x00030984	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1321	_sizebuf	0x00030988	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1322	_Blanks	0x00030be4	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
