index	name	value	section	type	storage	naux	file
1901	.idata$6	0x802A0	6	0	3	0	Common\ltoa.c
1902	.idata$6	0x802C2	6	0	3	0	Common\ltoa.c
1903	__except_list	0x0	-1	0	2	0	Common\ltoa.c
1904	header	0x0	-2	0	2	0	Common\ltoa.c
1905	_init_main2	0x10000	1	0	2	0	Common\ltoa.c
1906	_main	0x10501	1	0	2	0	Common\ltoa.c
1907	_trymain	0x10585	1	0	2	0	Common\ltoa.c
1908	MAIN_COMPILE	0x105B2	1	0	2	0	Common\ltoa.c
1909	GETCURRENTPATH	0x1074F	1	0	2	0	Common\ltoa.c
1910	OPENFILENAME	0x10767	1	0	2	0	Common\ltoa.c
1911	_handling_function	0x1077D	1	0	2	0	Common\ltoa.c
1912	TO_HUMAN	0x10789	1	0	2	0	Common\ltoa.c
1913	GET_KEYWORD	0x107E0	1	0	2	0	Common\ltoa.c
1914	IS_KEYWORD	0x1088D	1	0	2	0	Common\ltoa.c
1915	CLEAR_KEYWORD	0x108BB	1	0	2	0	Common\ltoa.c
1916	IS_PKEYWORD	0x108D5	1	0	2	0	Common\ltoa.c
1917	IS_PRAGMA	0x10960	1	0	2	0	Common\ltoa.c
1918	CVINITTYPES	0x109F0	1	0	2	0	Common\ltoa.c
1919	CVASSIGNTYPE	0x10A1C	1	0	2	0	Common\ltoa.c
1920	PRIMITIVEINDIRECTIONTINDEX	0x10B30	1	0	2	0	Common\ltoa.c
1921	PARTIALPRIMITIVETINDEX	0x10BB8	1	0	2	0	Common\ltoa.c
1922	PRIMITIVETINDEX	0x10C38	1	0	2	0	Common\ltoa.c
1923	ASSIGNFUNCTINDEX	0x10CB9	1	0	2	0	Common\ltoa.c
1924	ASSIGNPLIST	0x10D05	1	0	2	0	Common\ltoa.c
1925	CVASSIGNCLASSTINDEX	0x10D83	1	0	2	0	Common\ltoa.c
1926	ALLOCCVTYPETABLE	0x10E14	1	0	2	0	Common\ltoa.c
1927	CLEARCVTYPETABLE	0x10E7D	1	0	2	0	Common\ltoa.c
1928	CVEMITTYPES	0x10EBE	1	0	2	0	Common\ltoa.c
1929	EMITPTRTYPE	0x1103B	1	0	2	0	Common\ltoa.c
1930	EMITARRAYTYPE	0x11202	1	0	2	0	Common\ltoa.c
1931	EMITCLASSTYPE	0x1124B	1	0	2	0	Common\ltoa.c
1932	EMITSTRUCTTLIST	0x11344	1	0	2	0	Common\ltoa.c
1933	EMITSTRUCTNLIST	0x113EB	1	0	2	0	Common\ltoa.c
1934	EMITBITFIELD	0x114C2	1	0	2	0	Common\ltoa.c
1935	EMITFUNCTYPE	0x1151E	1	0	2	0	Common\ltoa.c
1936	EMITPARMLIST	0x115D3	1	0	2	0	Common\ltoa.c
1937	EMITTYPEREC	0x1166B	1	0	2	0	Common\ltoa.c
1938	SET_INDEX	0x116B2	1	0	2	0	Common\ltoa.c
1939	SET_CVSYMOFF	0x116CC	1	0	2	0	Common\ltoa.c
1940	SET_SIGNED	0x116EA	1	0	2	0	Common\ltoa.c
1941	SET_UNSIGNED	0x11744	1	0	2	0	Common\ltoa.c
1942	SET_NAME	0x11793	1	0	2	0	Common\ltoa.c
1943	RM_BTMOD	0x117E0	1	0	2	0	Common\ltoa.c
1944	DECLARESYMBOL	0x1180C	1	0	2	0	Common\ltoa.c
1945	ATTRIBUTESYMBOL	0x1188C	1	0	2	0	Common\ltoa.c
1946	ALLOCATESYMBOL	0x11907	1	0	2	0	Common\ltoa.c
1947	MODREMOVEMEMMODS	0x11A45	1	0	2	0	Common\ltoa.c
1948	SAME_MODS	0x11A7D	1	0	2	0	Common\ltoa.c
1949	CBFORMALS	0x11B2B	1	0	2	0	Common\ltoa.c
1950	TYPESYMBOL	0x11B67	1	0	2	0	Common\ltoa.c
1951	INCURRENTLEVEL	0x11EE2	1	0	2	0	Common\ltoa.c
1952	INLEVELN	0x11FCE	1	0	2	0	Common\ltoa.c
1953	TOLEVEL0	0x120F5	1	0	2	0	Common\ltoa.c
1954	BASEDALLOCATION	0x12148	1	0	2	0	Common\ltoa.c
1955	CHK_ENTRY	0x12174	1	0	2	0	Common\ltoa.c
1956	DEREG	0x122CA	1	0	2	0	Common\ltoa.c
1957	REDEFINED	0x1231D	1	0	2	0	Common\ltoa.c
1958	SAME_CLASS	0x123FB	1	0	2	0	Common\ltoa.c
1959	F_DECLARATION	0x12455	1	0	2	0	Common\ltoa.c
1960	SAME_INDIR	0x124C3	1	0	2	0	Common\ltoa.c
1961	ENTERSYMBOL	0x125B1	1	0	2	0	Common\ltoa.c
1962	GET_SYMBOL	0x1262B	1	0	2	0	Common\ltoa.c
1963	CMPCASEINS	0x1268E	1	0	2	0	Common\ltoa.c
1964	GETSYMBOLCASEINS	0x126F8	1	0	2	0	Common\ltoa.c
1965	LOOK_SYMBOL	0x12773	1	0	2	0	Common\ltoa.c
1966	LOOKSYMBOLCASEINS	0x12798	1	0	2	0	Common\ltoa.c
1967	LOOKSEGMENT	0x127EA	1	0	2	0	Common\ltoa.c
1968	NEW_KEY	0x12830	1	0	2	0	Common\ltoa.c
1969	IS_HUGE	0x12850	1	0	2	0	Common\ltoa.c
1970	ALLOCSEGMENT	0x12855	1	0	2	0	Common\ltoa.c
1971	INITDEFAULTSYMBOLS	0x128A2	1	0	2	0	Common\ltoa.c
1972	NEWSEGMENT	0x128DB	1	0	2	0	Common\ltoa.c
1973	SAME_SEGMENT	0x12972	1	0	2	0	Common\ltoa.c
1974	ENTER_BLOCK	0x12A5A	1	0	2	0	Common\ltoa.c
1975	LEAVE_BLOCK	0x12AB4	1	0	2	0	Common\ltoa.c
1976	LINK_DEAD	0x12B2B	1	0	2	0	Common\ltoa.c
1977	DDEAD1	0x12B74	1	0	2	0	Common\ltoa.c
1978	DDEAD	0x12BD1	1	0	2	0	Common\ltoa.c
1979	ALLOC_TYPE	0x12C90	1	0	2	0	Common\ltoa.c
1980	YYCHECKBTTYPES	0x12CCA	1	0	2	0	Common\ltoa.c
1981	YYMERGEQUAL	0x12EE8	1	0	2	0	Common\ltoa.c
1982	YYMERGETYPE	0x12F43	1	0	2	0	Common\ltoa.c
1983	CHECK_BTMODS	0x12FD9	1	0	2	0	Common\ltoa.c
1984	YYCOPYTYPE	0x13036	1	0	2	0	Common\ltoa.c
1985	YYCOOKTYPE	0x1304C	1	0	2	0	Common\ltoa.c
1986	HASH_TYPE	0x13171	1	0	2	0	Common\ltoa.c
1987	HASH_INDIR	0x1320C	1	0	2	0	Common\ltoa.c
1988	GETPVOID	0x13310	1	0	2	0	Common\ltoa.c
1989	GET_FUNCRET	0x1335D	1	0	2	0	Common\ltoa.c
1990	SKIPALLOCINDIR	0x1345E	1	0	2	0	Common\ltoa.c
1991	FIX_INDIR	0x1347D	1	0	2	0	Common\ltoa.c
1992	CHOPFIRSTINDIRECTION	0x13555	1	0	2	0	Common\ltoa.c
1993	PTYPEADDPFUNC	0x13588	1	0	2	0	Common\ltoa.c
1994	PTYPEADDTMPINDIR	0x135B5	1	0	2	0	Common\ltoa.c
1995	ADD_INDIR	0x135FA	1	0	2	0	Common\ltoa.c
1996	ADDTMPSEGMENTINDIR	0x1363B	1	0	2	0	Common\ltoa.c
1997	ADDSEGMENTINDIR	0x1367D	1	0	2	0	Common\ltoa.c
1998	COPY_TYPE	0x136BF	1	0	2	0	Common\ltoa.c
1999	INDIRECT_TYPE	0x136EA	1	0	2	0	Common\ltoa.c
2000	NEW_INDIR	0x13712	1	0	2	0	Common\ltoa.c
2001	T_ERR	0x137AF	1	0	2	0	Common\ltoa.c
2002	CRVOIDLIST	0x137C5	1	0	2	0	Common\ltoa.c
2003	CREATE_FLIST	0x137F7	1	0	2	0	Common\ltoa.c
2004	STR_TYPE	0x13990	1	0	2	0	Common\ltoa.c
2005	BUILD_CONST	0x13A37	1	0	2	0	Common\ltoa.c
2006	BUILDCINT	0x13AFE	1	0	2	0	Common\ltoa.c
2007	CRUSH_BCONS	0x13B2D	1	0	2	0	Common\ltoa.c
2008	FLOAT_OP	0x140A8	1	0	2	0	Common\ltoa.c
2009	NEWREAL	0x142AF	1	0	2	0	Common\ltoa.c
2010	ALLOC_TREE	0x142E0	1	0	2	0	Common\ltoa.c
2011	RESULT_TYPE	0x1431D	1	0	2	0	Common\ltoa.c
2012	BUILD_EXTRACT	0x14372	1	0	2	0	Common\ltoa.c
2013	BUILD_BINARY	0x143AB	1	0	2	0	Common\ltoa.c
2014	PTYPEARRAYTOPOINTER	0x14B87	1	0	2	0	Common\ltoa.c
2015	FINDSUPOINTER	0x14BDE	1	0	2	0	Common\ltoa.c
2016	BUILD_UNARY	0x14C03	1	0	2	0	Common\ltoa.c
2017	TYPE_CHECK	0x15163	1	0	2	0	Common\ltoa.c
2018	TRTR_TYPE	0x15450	1	0	2	0	Common\ltoa.c
2019	TYTR_TYPE	0x1548A	1	0	2	0	Common\ltoa.c
2020	TYTY_TYPE	0x155A1	1	0	2	0	Common\ltoa.c
2021	CHECKCONSTATTRIB	0x15A48	1	0	2	0	Common\ltoa.c
2022	CHECKBASEDATTRIBUTES	0x15ACB	1	0	2	0	Common\ltoa.c
2023	SAMEATTRIBUTES	0x15BA5	1	0	2	0	Common\ltoa.c
2024	BUILD_HYBRID	0x15C15	1	0	2	0	Common\ltoa.c
2025	BUILD_SNODE	0x15C3C	1	0	2	0	Common\ltoa.c
2026	BAD_OP	0x15CCD	1	0	2	0	Common\ltoa.c
2027	NOT_STUN	0x15CF9	1	0	2	0	Common\ltoa.c
2028	IS_STUN	0x15D90	1	0	2	0	Common\ltoa.c
2029	PREPARELVALUE	0x15DC1	1	0	2	0	Common\ltoa.c
2030	CHECKVOIDINDIRECTION	0x15EAA	1	0	2	0	Common\ltoa.c
2031	BUILDSEGOP	0x15EDC	1	0	2	0	Common\ltoa.c
2032	IBASEDONPOINTER	0x16020	1	0	2	0	Common\ltoa.c
2033	GETBASEDSYMBOL	0x1605B	1	0	2	0	Common\ltoa.c
2034	SEGMENTCASTPOINTER	0x160C4	1	0	2	0	Common\ltoa.c
2035	SEGMENTCASTIDENTIFIER	0x16156	1	0	2	0	Common\ltoa.c
2036	SEGMENTCASTSELF	0x161DA	1	0	2	0	Common\ltoa.c
2037	BASEOF	0x161FE	1	0	2	0	Common\ltoa.c
2038	BASEDADDR	0x162D4	1	0	2	0	Common\ltoa.c
2039	DEBASE	0x16368	1	0	2	0	Common\ltoa.c
2040	FIND_SYM	0x163C0	1	0	2	0	Common\ltoa.c
2041	ENTER_LABEL	0x1641D	1	0	2	0	Common\ltoa.c
2042	GET_LABEL	0x1643D	1	0	2	0	Common\ltoa.c
2043	DEFINEUSERLABEL	0x16479	1	0	2	0	Common\ltoa.c
2044	MAKEMYLABEL	0x164EA	1	0	2	0	Common\ltoa.c
2045	DUMP_LABELS	0x1652F	1	0	2	0	Common\ltoa.c
2046	EHMARKLABELS	0x16596	1	0	2	0	Common\ltoa.c
2047	BUILD_CAST	0x165CE	1	0	2	0	Common\ltoa.c
2048	CAST_CHECK	0x16607	1	0	2	0	Common\ltoa.c
2049	CAST_VALID	0x169E9	1	0	2	0	Common\ltoa.c
2050	CAST_CONST	0x16ACC	1	0	2	0	Common\ltoa.c
2051	VOID_PTR	0x16B33	1	0	2	0	Common\ltoa.c
2052	SIZE_TERM	0x16B72	1	0	2	0	Common\ltoa.c
2053	SIZE_CONST	0x16BD3	1	0	2	0	Common\ltoa.c
2054	ISUDT	0x16C27	1	0	2	0	Common\ltoa.c
2055	ISTYPEUDT	0x16C44	1	0	2	0	Common\ltoa.c
2056	CON_E	0x16C6A	1	0	2	0	Common\ltoa.c
2057	TAIL_LINK	0x16C9F	1	0	2	0	Common\ltoa.c
2058	CHECK_EMPTY_DECL	0x16CCC	1	0	2	0	Common\ltoa.c
2059	ASMDEFINELABEL	0x16DC8	1	0	2	0	Common\ltoa.c
2060	CANONMODIFIERS	0x16E72	1	0	2	0	Common\ltoa.c
2061	DEFAULTSYMBOL	0x17185	1	0	2	0	Common\ltoa.c
2062	MAKESYMBOL	0x171E8	1	0	2	0	Common\ltoa.c
2063	MODIFYSYMBOL	0x1722B	1	0	2	0	Common\ltoa.c
2064	MAKEABSTRACTSYMBOL	0x17253	1	0	2	0	Common\ltoa.c
2065	IDENT	0x1729C	1	0	2	0	Common\ltoa.c
2066	IDENTOP	0x172AD	1	0	2	0	Common\ltoa.c
2067	IDENTMAYBEOP	0x172BE	1	0	2	0	Common\ltoa.c
2068	BUILDIDENT	0x17357	1	0	2	0	Common\ltoa.c
2069	W40_WARNING	0x173CB	1	0	2	0	Common\ltoa.c
2070	W47_WARNING	0x173E1	1	0	2	0	Common\ltoa.c
2071	W1_WARNING	0x173FC	1	0	2	0	Common\ltoa.c
2072	W79_WARNING	0x17418	1	0	2	0	Common\ltoa.c
2073	W80_WARNING	0x17433	1	0	2	0	Common\ltoa.c
2074	W112_WARNING	0x1744E	1	0	2	0	Common\ltoa.c
2075	LOOK_TAG	0x17470	1	0	2	0	Common\ltoa.c
2076	GET_TAG	0x1749E	1	0	2	0	Common\ltoa.c
2077	DEFINEESU	0x1750F	1	0	2	0	Common\ltoa.c
2078	DEFINEPARTIALTAG	0x17743	1	0	2	0	Common\ltoa.c
2079	REFERENCEESU	0x177CB	1	0	2	0	Common\ltoa.c
2080	LEAVEENUM	0x178C1	1	0	2	0	Common\ltoa.c
2081	LEAVESU	0x17971	1	0	2	0	Common\ltoa.c
2082	ASMLOOKMEMBER	0x17A33	1	0	2	0	Common\ltoa.c
2083	ASMFINDMEMBER	0x17A5A	1	0	2	0	Common\ltoa.c
2084	_SzUdtKeywd	0x17B2C	1	0	2	0	Common\ltoa.c
2085	REVERSEINDIRECTION	0x17B63	1	0	2	0	Common\ltoa.c
2086	PTAGFOROBJECT	0x18289	1	0	2	0	Common\ltoa.c
2087	CLEARINSTRUCTION	0x182C0	1	0	2	0	Common\ltoa.c
2088	RESETOPERAND	0x182FA	1	0	2	0	Common\ltoa.c
2089	SETOPCODES	0x18363	1	0	2	0	Common\ltoa.c
2090	ASMPTR	0x183C0	1	0	2	0	Common\ltoa.c
2091	JMPMCODE	0x183F8	1	0	2	0	Common\ltoa.c
2092	ASMTYPEOPR	0x18446	1	0	2	0	Common\ltoa.c
2093	ASMLENGTHOPR	0x1849A	1	0	2	0	Common\ltoa.c
2094	ASMSETSIZE	0x184D0	1	0	2	0	Common\ltoa.c
2095	ASMSTRUCTOFFSET	0x1855D	1	0	2	0	Common\ltoa.c
2096	ASMADDOFFSET	0x18650	1	0	2	0	Common\ltoa.c
2097	ASMSEARCHSYMBOL	0x18668	1	0	2	0	Common\ltoa.c
2098	ASMCONTEXT	0x18708	1	0	2	0	Common\ltoa.c
2099	ASMNFCPYSTR	0x18796	1	0	2	0	Common\ltoa.c
2100	INLINE_ASSEMBLER	0x187B2	1	0	2	0	Common\ltoa.c
2101	ASM_YYPARSE	0x18950	1	0	2	0	Common\ltoa.c
2102	ASMALLOCATREE	0x19260	1	0	2	0	Common\ltoa.c
2103	ASMCONSTOP	0x1926E	1	0	2	0	Common\ltoa.c
2104	ASMSCALELOG2	0x19458	1	0	2	0	Common\ltoa.c
2105	ASMSCALEOP	0x1948C	1	0	2	0	Common\ltoa.c
2106	ASMOP	0x19547	1	0	2	0	Common\ltoa.c
2107	ASMCONSTUNOP	0x1961E	1	0	2	0	Common\ltoa.c
2108	ASMCONSTVAL	0x196A5	1	0	2	0	Common\ltoa.c
2109	ASMSYMBOL	0x196BC	1	0	2	0	Common\ltoa.c
2110	ASMCOLONOPR	0x1980A	1	0	2	0	Common\ltoa.c
2111	ASMSEGOPR	0x19875	1	0	2	0	Common\ltoa.c
2112	ASMOFFSETOPR	0x198D4	1	0	2	0	Common\ltoa.c
2113	ASMREGBASE	0x1995A	1	0	2	0	Common\ltoa.c
2114	REGISTER	0x19A77	1	0	2	0	Common\ltoa.c
2115	FLOATREG	0x19B3E	1	0	2	0	Common\ltoa.c
2116	ASM_YYLEX	0x19BF0	1	0	2	0	Common\ltoa.c
2117	ASMIDENTIFIER	0x19CD8	1	0	2	0	Common\ltoa.c
2118	ASMRSEARCH	0x19EEB	1	0	2	0	Common\ltoa.c
2119	ASMOSEARCH	0x19F6C	1	0	2	0	Common\ltoa.c
2120	CHECKBINARYNUMBER	0x19FED	1	0	2	0	Common\ltoa.c
2121	ASMGETNUM	0x1A02B	1	0	2	0	Common\ltoa.c
2122	ASMDUMPCOMMENT	0x1A286	1	0	2	0	Common\ltoa.c
2123	ASMEXITEOL	0x1A30B	1	0	2	0	Common\ltoa.c
2124	DIRECTIVE	0x1A350	1	0	2	0	Common\ltoa.c
2125	MERGESIZES	0x1A3F4	1	0	2	0	Common\ltoa.c
2126	CHECKSIZE	0x1A509	1	0	2	0	Common\ltoa.c
2127	SWAPPOINTERS	0x1A775	1	0	2	0	Common\ltoa.c
2128	ASMFLOATOPCODE	0x1A78C	1	0	2	0	Common\ltoa.c
2129	ASMCONTEXT_ERROR	0x1A88B	1	0	2	0	Common\ltoa.c
2130	OPERANDWALK	0x1A8B8	1	0	2	0	Common\ltoa.c
2131	MERGEOPERANDS	0x1A9A1	1	0	2	0	Common\ltoa.c
2132	ASMSEGOPCODE	0x1ADC9	1	0	2	0	Common\ltoa.c
2133	HICMODE	0x1AE30	1	0	2	0	Common\ltoa.c
2134	ASMSYMKEY	0x1AEBF	1	0	2	0	Common\ltoa.c
2135	CREATEASMSTRING	0x1AEDF	1	0	2	0	Common\ltoa.c
2136	OPERANDCOUNT	0x1B117	1	0	2	0	Common\ltoa.c
2137	BITSIZE	0x1B277	1	0	2	0	Common\ltoa.c
2138	OPERANDTYPE	0x1B29A	1	0	2	0	Common\ltoa.c
2139	OPERANDSIZEMATCH	0x1B2E1	1	0	2	0	Common\ltoa.c
2140	OPERANDCHECK	0x1B306	1	0	2	0	Common\ltoa.c
2141	ASSEMBLE	0x1B933	1	0	2	0	Common\ltoa.c
2142	DFLT_INTRINSIC	0x1B980	1	0	2	0	Common\ltoa.c
2143	IS_INTRINSIC	0x1BB2A	1	0	2	0	Common\ltoa.c
2144	INTRINSIC	0x1BBB5	1	0	2	0	Common\ltoa.c
2145	FUNCTION	0x1BC2C	1	0	2	0	Common\ltoa.c
2146	DEINTRINSIC	0x1BC95	1	0	2	0	Common\ltoa.c
2147	INITIDBUFFER	0x1BCE0	1	0	2	0	Common\ltoa.c
2148	IDENTIFIEREOB	0x1BCFB	1	0	2	0	Common\ltoa.c
2149	GETID	0x1BD5D	1	0	2	0	Common\ltoa.c
2150	LEX_GETID	0x1BE1F	1	0	2	0	Common\ltoa.c
2151	ADDSTRINGTOIDLIST	0x1BEFE	1	0	2	0	Common\ltoa.c
2152	P0IDINITCOPYSTRING	0x1BF81	1	0	2	0	Common\ltoa.c
2153	P0IDCOPYSTRING	0x1BF93	1	0	2	0	Common\ltoa.c
2154	P0IDADDCOPYSTRING	0x1BFE9	1	0	2	0	Common\ltoa.c
2155	ADDTOIDLIST	0x1C033	1	0	2	0	Common\ltoa.c
2156	LOCAL_C_HASH	0x1C0D0	1	0	2	0	Common\ltoa.c
2157	PREP_STRING	0x1C0F5	1	0	2	0	Common\ltoa.c
2158	MYMBTOWC	0x1C28C	1	0	2	0	Common\ltoa.c
2159	CHAR_CONST	0x1C2CD	1	0	2	0	Common\ltoa.c
2160	MYMBSTOWCS	0x1C466	1	0	2	0	Common\ltoa.c
2161	MBSTOWCSMOVE	0x1C496	1	0	2	0	Common\ltoa.c
2162	STR_CONST	0x1C523	1	0	2	0	Common\ltoa.c
2163	STR_CONCAT	0x1C680	1	0	2	0	Common\ltoa.c
2164	DO_NEWLINE	0x1C718	1	0	2	0	Common\ltoa.c
2165	GETNUM	0x1C842	1	0	2	0	Common\ltoa.c
2166	GET_REAL	0x1CA55	1	0	2	0	Common\ltoa.c
2167	CHECKINTEGER	0x1CC15	1	0	2	0	Common\ltoa.c
2168	UC_SIZE	0x1CCDF	1	0	2	0	Common\ltoa.c
2169	C_SIZE	0x1CCF4	1	0	2	0	Common\ltoa.c
2170	L_SIZE	0x1CCF9	1	0	2	0	Common\ltoa.c
2171	UL_SIZE	0x1CD0E	1	0	2	0	Common\ltoa.c
2172	CTOI	0x1CD13	1	0	2	0	Common\ltoa.c
2173	ESCAPE	0x1CD3C	1	0	2	0	Common\ltoa.c
2174	CHECKOP	0x1CF52	1	0	2	0	Common\ltoa.c
2175	SKIPSLASHCOMMENT	0x1CF77	1	0	2	0	Common\ltoa.c
2176	DUMPSLASHCOMMENT	0x1CFC0	1	0	2	0	Common\ltoa.c
2177	DUMPSTARCOMMENT	0x1D076	1	0	2	0	Common\ltoa.c
2178	SKIPSTARCOMMENT	0x1D14E	1	0	2	0	Common\ltoa.c
2179	SKIPCOMMENT	0x1D1C7	1	0	2	0	Common\ltoa.c
2180	SKIP_CWHITE	0x1D240	1	0	2	0	Common\ltoa.c
2181	CHECKNL	0x1D2A6	1	0	2	0	Common\ltoa.c
2182	GET_NON_EOF	0x1D313	1	0	2	0	Common\ltoa.c
2183	DOMALLOC	0x1D370	1	0	2	0	Common\ltoa.c
2184	DOREALLOC	0x1D392	1	0	2	0	Common\ltoa.c
2185	FSIZEOFALLOCATION	0x1D3C0	1	0	2	0	Common\ltoa.c
2186	FGETSYMBOLCASEINS	0x1D3CF	1	0	2	0	Common\ltoa.c
2187	FGET_LABEL	0x1D3DE	1	0	2	0	Common\ltoa.c
2188	FENTER_LABEL	0x1D3ED	1	0	2	0	Common\ltoa.c
2189	FDEFAULTSYMBOL	0x1D3FC	1	0	2	0	Common\ltoa.c
2190	FCMPCASEINS	0x1D40F	1	0	2	0	Common\ltoa.c
2191	FBUILD_CONST	0x1D421	1	0	2	0	Common\ltoa.c
2192	FGET_SYMBOL	0x1D434	1	0	2	0	Common\ltoa.c
2193	FHASH_TYPE	0x1D443	1	0	2	0	Common\ltoa.c
2194	FYYPARSE	0x1D452	1	0	2	0	Common\ltoa.c
2195	FINIT_STRING	0x1D458	1	0	2	0	Common\ltoa.c
2196	FSTR_TYPE	0x1D467	1	0	2	0	Common\ltoa.c
2197	FALLOC_TREE	0x1D476	1	0	2	0	Common\ltoa.c
2198	FBUILDCINT	0x1D47C	1	0	2	0	Common\ltoa.c
2199	FGET_FUNCRET	0x1D48B	1	0	2	0	Common\ltoa.c
2200	FELEMENT_SIZE	0x1D49F	1	0	2	0	Common\ltoa.c
2201	FOP_PRAGMA	0x1D4AE	1	0	2	0	Common\ltoa.c
2202	FOP_TOIL	0x1D4BD	1	0	2	0	Common\ltoa.c
2203	FPTR_SIZE	0x1D4CF	1	0	2	0	Common\ltoa.c
2204	FSKIPALLOCINDIR	0x1D4E0	1	0	2	0	Common\ltoa.c
2205	FNEW_KEY	0x1D4EF	1	0	2	0	Common\ltoa.c
2206	FCHOPFIRSTINDIRECTION	0x1D4F5	1	0	2	0	Common\ltoa.c
2207	FALLOC_TYPE	0x1D504	1	0	2	0	Common\ltoa.c
2208	FBUILD_BINARY	0x1D50A	1	0	2	0	Common\ltoa.c
2209	FBUILD_CAST	0x1D520	1	0	2	0	Common\ltoa.c
2210	FBUILD_EXTRACT	0x1D532	1	0	2	0	Common\ltoa.c
2211	FBUILD_HYBRID	0x1D541	1	0	2	0	Common\ltoa.c
2212	FBUILD_SNODE	0x1D557	1	0	2	0	Common\ltoa.c
2213	FCANONMODIFIERS	0x1D566	1	0	2	0	Common\ltoa.c
2214	FDATA_RECORDS	0x1D57C	1	0	2	0	Common\ltoa.c
2215	FDECLARESYMBOL	0x1D591	1	0	2	0	Common\ltoa.c
2216	FFIX_INDIR	0x1D5A3	1	0	2	0	Common\ltoa.c
2217	FHASH_INDIR	0x1D5BF	1	0	2	0	Common\ltoa.c
2218	FINIT_1	0x1D5CE	1	0	2	0	Common\ltoa.c
2219	FLABELTOIL	0x1D5E3	1	0	2	0	Common\ltoa.c
2220	FMAKEMYLABEL	0x1D5F2	1	0	2	0	Common\ltoa.c
2221	FNEW_INDIR	0x1D601	1	0	2	0	Common\ltoa.c
2222	FPTYPEADDTMPINDIR	0x1D61A	1	0	2	0	Common\ltoa.c
2223	FSIZEOFTYPE	0x1D636	1	0	2	0	Common\ltoa.c
2224	FTTOIL	0x1D64D	1	0	2	0	Common\ltoa.c
2225	FTYTR_TYPE	0x1D65C	1	0	2	0	Common\ltoa.c
2226	FLOSEINDIR	0x1D672	1	0	2	0	Common\ltoa.c
2227	FNEWREAL	0x1D695	1	0	2	0	Common\ltoa.c
2228	FGET_NON_EOF	0x1D6A4	1	0	2	0	Common\ltoa.c
2229	FHANDLE_EOS	0x1D6AA	1	0	2	0	Common\ltoa.c
2230	FSKIP_NLONLY	0x1D6B0	1	0	2	0	Common\ltoa.c
2231	FCHECKINTEGER	0x1D6B6	1	0	2	0	Common\ltoa.c
2232	FDO_NEWLINE	0x1D6CB	1	0	2	0	Common\ltoa.c
2233	FBUILD_ARG	0x1D6D1	1	0	2	0	Common\ltoa.c
2234	FTERM_FUNCT	0x1D6E6	1	0	2	0	Common\ltoa.c
2235	FFUNCT	0x1D6F5	1	0	2	0	Common\ltoa.c
2236	FCALL_CHECK	0x1D704	1	0	2	0	Common\ltoa.c
2237	FUNCT	0x1D720	1	0	2	0	Common\ltoa.c
2238	TERM_FUNCT	0x1D86B	1	0	2	0	Common\ltoa.c
2239	GET_FUNCTYPELIST	0x1DA12	1	0	2	0	Common\ltoa.c
2240	BUILD_ARG	0x1DA77	1	0	2	0	Common\ltoa.c
2241	CHECK_ACTUAL	0x1DAB6	1	0	2	0	Common\ltoa.c
2242	CBACTUALS	0x1DE96	1	0	2	0	Common\ltoa.c
2243	CALL_CHECK	0x1DEDF	1	0	2	0	Common\ltoa.c
2244	INITIAL	0x1E030	1	0	2	0	Common\ltoa.c
2245	INIT_1	0x1E064	1	0	2	0	Common\ltoa.c
2246	ADDR_SIZE	0x1E0EA	1	0	2	0	Common\ltoa.c
2247	DATA_RECORDS	0x1E180	1	0	2	0	Common\ltoa.c
2248	IS_SYMBOLIC	0x1E6FD	1	0	2	0	Common\ltoa.c
2249	CONS_OFFSET	0x1E7D9	1	0	2	0	Common\ltoa.c
2250	INIT_STRING	0x1E805	1	0	2	0	Common\ltoa.c
2251	START_FUNCTION	0x1E890	1	0	2	0	Common\ltoa.c
2252	INTERNALSTARTFUNCTION	0x1E992	1	0	2	0	Common\ltoa.c
2253	CBFORMALSOLDSTYLE	0x1EB27	1	0	2	0	Common\ltoa.c
2254	CHK_FUNC_BODY	0x1EB58	1	0	2	0	Common\ltoa.c
2255	INTERNALENDFUNCTION	0x1EE15	1	0	2	0	Common\ltoa.c
2256	END_FUNCTION	0x1EE16	1	0	2	0	Common\ltoa.c
2257	XFORMSYMBOLTOFUNCTION	0x1EF33	1	0	2	0	Common\ltoa.c
2258	GOTFORMALLIST	0x1EFD0	1	0	2	0	Common\ltoa.c
2259	MAKEFUNCTION	0x1F003	1	0	2	0	Common\ltoa.c
2260	UNIQUE_FORMAL	0x1F026	1	0	2	0	Common\ltoa.c
2261	FM_CHECK	0x1F07C	1	0	2	0	Common\ltoa.c
2262	OLDSTYLEFORMAL	0x1F154	1	0	2	0	Common\ltoa.c
2263	DEFAULTFUNCTION	0x1F1E3	1	0	2	0	Common\ltoa.c
2264	DFLT_FORMAL	0x1F200	1	0	2	0	Common\ltoa.c
2265	NONZEROSIZEOFTYPE	0x1F250	1	0	2	0	Common\ltoa.c
2266	SIZEOFTYPE	0x1F2A2	1	0	2	0	Common\ltoa.c
2267	SIZEOFALLOCATION	0x1F39C	1	0	2	0	Common\ltoa.c
2268	BASIC_SIZE	0x1F41D	1	0	2	0	Common\ltoa.c
2269	ELEMENT_SIZE	0x1F44C	1	0	2	0	Common\ltoa.c
