rva	va	name	storage	source	source_raw
0x00025e74	0x00035e74	_mark_above_assign	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x00025ee4	0x00035ee4	_clear_avlist	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x00025f40	0x00035f40	_free_assign	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x00025f68	0x00035f68	_free_interf	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x00025f90	0x00035f90	_free_shtree	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x00025fd8	0x00035fd8	_new_avnode	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x00026030	0x00036030	_new_shnode	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x000260bc	0x000360bc	_free_some_shnodes	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x00026110	0x00036110	_free_avnode	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x0002612c	0x0003612c	_free_shnode	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x00026184	0x00036184	_new_il	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x000261d0	0x000361d0	_free_il	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x00026234	0x00036234	_append_list	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x00026250	0x00036250	_copy_list	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x00026294	0x00036294	_do_enreg	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x00026358	0x00036358	_blenregt	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x0002640c	0x0003640c	_handle_reg_args	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x000264f0	0x000364f0	_globcse_stats	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x000265cc	0x000365cc	_globcse_rewrite	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x000268ac	0x000368ac	_prshtree	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x00026958	0x00036958	_printerf	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x00026a54	0x00036a54	_shnode_stats	external	compiler_contribution_007 [_cg_canon, _imbed_walk, _linkmarks...]	c:\c6\\cmerge\
0x00026a90	0x00036a90	_flow	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00026c74	0x00036c74	_find_label	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00026cd0	0x00036cd0	_add_caller	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00026d48	0x00036d48	_break_synonyms	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00026d54	0x00036d54	_add_label	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00026e00	0x00036e00	_transitive_closure_alternates	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00026e44	0x00036e44	_transitive_closure_internal	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00026ecc	0x00036ecc	_print_labels	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00026f2c	0x00036f2c	_build_label_map	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x0002737c	0x0003737c	_coalesce_labels	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x000274d0	0x000374d0	_dont_coalesce_these	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00027518	0x00037518	_initialize_lexer	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00027528	0x00037528	_unget_treelist	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00027540	0x00037540	_next_treelist	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00027570	0x00037570	_build_flow_graph	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x000277ac	0x000377ac	_add_fflow	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00027814	0x00037814	_add_bflow	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x0002787c	0x0003787c	_add_flows	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x0002789c	0x0003789c	_in_flow	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x000278c4	0x000378c4	_remove_flow	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00027918	0x00037918	_remove_flow_if	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00027954	0x00037954	_fixup_labels	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00027b68	0x00037b68	_build_DFO	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00027c58	0x00037c58	_recursive_DFO	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00027ce8	0x00037ce8	_sort_flow	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00027df4	0x00037df4	_flow_count	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00027e1c	0x00037e1c	_break_fallthrough	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00027f40	0x00037f40	_transfer_dest	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x0002804c	0x0003804c	_last_tl	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x0002806c	0x0003806c	_filter_dead_code	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00028108	0x00038108	_recursive_all_paths	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x0002816c	0x0003816c	_free_dead_code	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x0002838c	0x0003838c	_pack_DFO	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00028838	0x00038838	_blockmerge_loopupdate	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00028880	0x00038880	_check_flow	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00028994	0x00038994	_calc_dom	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00028ab4	0x00038ab4	_find_loops	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00028d24	0x00038d24	_src_is_reachable	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00028d68	0x00038d68	_src_is_reachable_internal	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00028e14	0x00038e14	_collect_tails	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00028e6c	0x00038e6c	_mark_loop_body	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00028ea0	0x00038ea0	_mark_loop_body_internal	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00028efc	0x00038efc	_expand_tails	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00028f34	0x00038f34	_fixup_tails	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00028fc0	0x00038fc0	_update_tails	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00028fec	0x00038fec	_remove_break_blocks	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00029030	0x00039030	_remove_break_blocks_1loop	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00029158	0x00039158	_not_parent_loop	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00029180	0x00039180	_enumerate_DFO	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x000291c0	0x000391c0	_canonicalize_loops1	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00029644	0x00039644	_canonicalize_loops2	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x000297c8	0x000397c8	_is_in_loop	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x000297f8	0x000397f8	_handle_blkstart_opexit	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00029988	0x00039988	_print_flow	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x000299b4	0x000399b4	_print_loop	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x000299d0	0x000399d0	_print_loop_internal	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00029ac8	0x00039ac8	_print_dom	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00029b04	0x00039b04	_init_heap	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00029b14	0x00039b14	_new_labelnode	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00029b34	0x00039b34	_new_flownode	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00029b74	0x00039b74	_free_flownode	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00029b8c	0x00039b8c	_free_bl_flow	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00029be8	0x00039be8	_new_loopnode	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00029bf8	0x00039bf8	_free_heap	external	compiler_contribution_008 [_flow, _find_label, _add_caller...]	c:\c6\\cmerge\
0x00029c30	0x00039c30	_machine_type	external	compiler_contribution_009 [_machine_type, _ReserveBxMask, _alloregparams...]	c:\c6\\cmerge\
0x00029fa4	0x00039fa4	_ReserveBxMask	external	compiler_contribution_009 [_machine_type, _ReserveBxMask, _alloregparams...]	c:\c6\\cmerge\
0x00029fac	0x00039fac	_alloregparams	external	compiler_contribution_009 [_machine_type, _ReserveBxMask, _alloregparams...]	c:\c6\\cmerge\
0x0002a07c	0x0003a07c	_is_huge	external	compiler_contribution_009 [_machine_type, _ReserveBxMask, _alloregparams...]	c:\c6\\cmerge\
0x0002a080	0x0003a080	_halloc	external	compiler_contribution_009 [_machine_type, _ReserveBxMask, _alloregparams...]	c:\c6\\cmerge\
0x0002a094	0x0003a094	_new_entry	external	compiler_contribution_009 [_machine_type, _ReserveBxMask, _alloregparams...]	c:\c6\\cmerge\
0x0002a138	0x0003a138	_far16_tree	external	compiler_contribution_009 [_machine_type, _ReserveBxMask, _alloregparams...]	c:\c6\\cmerge\
0x0002a5d4	0x0003a5d4	_emit_far16	external	compiler_contribution_009 [_machine_type, _ReserveBxMask, _alloregparams...]	c:\c6\\cmerge\
0x0002a730	0x0003a730	_confold	external	compiler_contribution_010 [_confold, _int_arith, _fix_laddr...]	c:\c6\\cmerge\
0x0002a8c4	0x0003a8c4	_int_arith	external	compiler_contribution_010 [_confold, _int_arith, _fix_laddr...]	c:\c6\\cmerge\
0x0002ace8	0x0003ace8	_fix_laddr	external	compiler_contribution_010 [_confold, _int_arith, _fix_laddr...]	c:\c6\\cmerge\
0x0002acf0	0x0003acf0	_float_arith	external	compiler_contribution_010 [_confold, _int_arith, _fix_laddr...]	c:\c6\\cmerge\
0x0002af90	0x0003af90	_const_conv	external	compiler_contribution_010 [_confold, _int_arith, _fix_laddr...]	c:\c6\\cmerge\
0x0002b214	0x0003b214	_fix_pt	external	compiler_contribution_010 [_confold, _int_arith, _fix_laddr...]	c:\c6\\cmerge\
0x0002b2a0	0x0003b2a0	_fix_val	external	compiler_contribution_010 [_confold, _int_arith, _fix_laddr...]	c:\c6\\cmerge\
0x0002b2e8	0x0003b2e8	_relconf	external	compiler_contribution_010 [_confold, _int_arith, _fix_laddr...]	c:\c6\\cmerge\
0x0002b50c	0x0003b50c	_relfold	external	compiler_contribution_010 [_confold, _int_arith, _fix_laddr...]	c:\c6\\cmerge\
0x0002b644	0x0003b644	_frelfold	external	compiler_contribution_010 [_confold, _int_arith, _fix_laddr...]	c:\c6\\cmerge\
0x0002b744	0x0003b744	_fltinit	external	compiler_contribution_010 [_confold, _int_arith, _fix_laddr...]	c:\c6\\cmerge\
0x0002b7c0	0x0003b7c0	OVMCHK	external	compiler_contribution_011 [OVMCHK, OVACHK, OVSCHK]	c:\c6\\cmerge\
0x0002b808	0x0003b808	OVACHK	external	compiler_contribution_011 [OVMCHK, OVACHK, OVSCHK]	c:\c6\\cmerge\
0x0002b846	0x0003b846	OVSCHK	external	compiler_contribution_011 [OVMCHK, OVACHK, OVSCHK]	c:\c6\\cmerge\
0x0002b890	0x0003b890	_grammar	external	compiler_contribution_012 [_grammar, _clean_prewalk, _lonemark...]	c:\c6\\cmerge\
0x0002ba14	0x0003ba14	_clean_prewalk	external	compiler_contribution_012 [_grammar, _clean_prewalk, _lonemark...]	c:\c6\\cmerge\
0x0002ba44	0x0003ba44	_lonemark	external	compiler_contribution_012 [_grammar, _clean_prewalk, _lonemark...]	c:\c6\\cmerge\
0x0002ba88	0x0003ba88	_del_OPregister_cse	external	compiler_contribution_012 [_grammar, _clean_prewalk, _lonemark...]	c:\c6\\cmerge\
0x0002bb04	0x0003bb04	_find_leaf_cse	external	compiler_contribution_012 [_grammar, _clean_prewalk, _lonemark...]	c:\c6\\cmerge\
0x0002bc08	0x0003bc08	_prinfo	external	compiler_contribution_012 [_grammar, _clean_prewalk, _lonemark...]	c:\c6\\cmerge\
0x0002bc2c	0x0003bc2c	_grammar_prewalk	external	compiler_contribution_012 [_grammar, _clean_prewalk, _lonemark...]	c:\c6\\cmerge\
0x0002c044	0x0003c044	_info_offset	external	compiler_contribution_012 [_grammar, _clean_prewalk, _lonemark...]	c:\c6\\cmerge\
0x0002c058	0x0003c058	_do_grammar	external	compiler_contribution_012 [_grammar, _clean_prewalk, _lonemark...]	c:\c6\\cmerge\
0x0002c1e8	0x0003c1e8	_clear_inreg	external	compiler_contribution_012 [_grammar, _clean_prewalk, _lonemark...]	c:\c6\\cmerge\
0x0002c390	0x0003c390	_lexpush	external	compiler_contribution_012 [_grammar, _clean_prewalk, _lonemark...]	c:\c6\\cmerge\
0x0002c4e0	0x0003c4e0	_xxerr	external	compiler_contribution_012 [_grammar, _clean_prewalk, _lonemark...]	c:\c6\\cmerge\
0x0002c508	0x0003c508	_prreglist	external	compiler_contribution_012 [_grammar, _clean_prewalk, _lonemark...]	c:\c6\\cmerge\
0x0002c56c	0x0003c56c	_do_pragma	external	compiler_contribution_012 [_grammar, _clean_prewalk, _lonemark...]	c:\c6\\cmerge\
0x0002c6b8	0x0003c6b8	_addsp	external	compiler_contribution_012 [_grammar, _clean_prewalk, _lonemark...]	c:\c6\\cmerge\
0x0002c710	0x0003c710	_expand	external	compiler_contribution_013 [_expand, _eval, _mcond...]	c:\c6\\cmerge\
0x0002edc4	0x0003edc4	_eval	external	compiler_contribution_013 [_expand, _eval, _mcond...]	c:\c6\\cmerge\
0x0002ef58	0x0003ef58	_mcond	external	compiler_contribution_013 [_expand, _eval, _mcond...]	c:\c6\\cmerge\
0x0002f55c	0x0003f55c	_nox	external	compiler_contribution_013 [_expand, _eval, _mcond...]	c:\c6\\cmerge\
0x0002f5e8	0x0003f5e8	_alop	external	compiler_contribution_013 [_expand, _eval, _mcond...]	c:\c6\\cmerge\
0x0002f750	0x0003f750	_isrc	external	compiler_contribution_013 [_expand, _eval, _mcond...]	c:\c6\\cmerge\
0x0002f8d0	0x0003f8d0	_isr	external	compiler_contribution_013 [_expand, _eval, _mcond...]	c:\c6\\cmerge\
0x0002f900	0x0003f900	_xnew	external	compiler_contribution_013 [_expand, _eval, _mcond...]	c:\c6\\cmerge\
0x0002f9ac	0x0003f9ac	_xconstrain	external	compiler_contribution_013 [_expand, _eval, _mcond...]	c:\c6\\cmerge\
0x0002fa68	0x0003fa68	_xasg	external	compiler_contribution_013 [_expand, _eval, _mcond...]	c:\c6\\cmerge\
0x0002fe18	0x0003fe18	_xfree	external	compiler_contribution_013 [_expand, _eval, _mcond...]	c:\c6\\cmerge\
0x0002fecc	0x0003fecc	_reg_not_in	external	compiler_contribution_013 [_expand, _eval, _mcond...]	c:\c6\\cmerge\
0x0002ff8c	0x0003ff8c	_lodseg	external	compiler_contribution_013 [_expand, _eval, _mcond...]	c:\c6\\cmerge\
0x00030044	0x00040044	_append	external	compiler_contribution_013 [_expand, _eval, _mcond...]	c:\c6\\cmerge\
0x00030074	0x00040074	_cpylineno	external	compiler_contribution_013 [_expand, _eval, _mcond...]	c:\c6\\cmerge\
0x000300d8	0x000400d8	_extrlocal	external	compiler_contribution_013 [_expand, _eval, _mcond...]	c:\c6\\cmerge\
0x00030154	0x00040154	_regintree	external	compiler_contribution_013 [_expand, _eval, _mcond...]	c:\c6\\cmerge\
0x0003021c	0x0004021c	_profiler_code	external	compiler_contribution_013 [_expand, _eval, _mcond...]	c:\c6\\cmerge\
0x00030290	0x00040290	_read_pragma_info	external	compiler_contribution_014 [_read_pragma_info, _reverse_Otab_sense, _read_comment...]	c:\c6\\cmerge\
0x00030828	0x00040828	_reverse_Otab_sense	external	compiler_contribution_014 [_read_pragma_info, _reverse_Otab_sense, _read_comment...]	c:\c6\\cmerge\
0x0003087c	0x0004087c	_read_comment	external	compiler_contribution_014 [_read_pragma_info, _reverse_Otab_sense, _read_comment...]	c:\c6\\cmerge\
0x000308d8	0x000408d8	_write_comments	external	compiler_contribution_014 [_read_pragma_info, _reverse_Otab_sense, _read_comment...]	c:\c6\\cmerge\
0x00030930	0x00040930	_canontree	external	compiler_contribution_015 [_canontree, _canonnode, _canons_td...]	c:\c6\\cmerge\
0x00030a74	0x00040a74	_canonnode	external	compiler_contribution_015 [_canontree, _canonnode, _canons_td...]	c:\c6\\cmerge\
0x00030b64	0x00040b64	_canons_td	external	compiler_contribution_015 [_canontree, _canonnode, _canons_td...]	c:\c6\\cmerge\
0x00030f98	0x00040f98	_canons_bu	external	compiler_contribution_015 [_canontree, _canonnode, _canons_td...]	c:\c6\\cmerge\
0x00031b5c	0x00041b5c	_hoisttree	external	compiler_contribution_015 [_canontree, _canonnode, _canons_td...]	c:\c6\\cmerge\
0x00031b94	0x00041b94	_hoistnode	external	compiler_contribution_015 [_canontree, _canonnode, _canons_td...]	c:\c6\\cmerge\
0x00031ccc	0x00041ccc	_hoist_td	external	compiler_contribution_015 [_canontree, _canonnode, _canons_td...]	c:\c6\\cmerge\
0x000320e8	0x000420e8	_hoist_lr	external	compiler_contribution_015 [_canontree, _canonnode, _canons_td...]	c:\c6\\cmerge\
0x00032524	0x00042524	_hoist_bu	external	compiler_contribution_015 [_canontree, _canonnode, _canons_td...]	c:\c6\\cmerge\
0x00032538	0x00042538	_temp_asgn	external	compiler_contribution_015 [_canontree, _canonnode, _canons_td...]	c:\c6\\cmerge\
0x00032570	0x00042570	_asgn_val	external	compiler_contribution_015 [_canontree, _canonnode, _canons_td...]	c:\c6\\cmerge\
0x000325ec	0x000425ec	_bit_const	external	compiler_contribution_015 [_canontree, _canonnode, _canons_td...]	c:\c6\\cmerge\
0x0003266c	0x0004266c	_make_maxmin	external	compiler_contribution_015 [_canontree, _canonnode, _canons_td...]	c:\c6\\cmerge\
0x000327dc	0x000427dc	_const_questop	external	compiler_contribution_015 [_canontree, _canonnode, _canons_td...]	c:\c6\\cmerge\
0x00032838	0x00042838	_trans_questop	external	compiler_contribution_015 [_canontree, _canonnode, _canons_td...]	c:\c6\\cmerge\
0x00032900	0x00042900	_trans_comma	external	compiler_contribution_015 [_canontree, _canonnode, _canons_td...]	c:\c6\\cmerge\
0x00032954	0x00042954	_make_arm	external	compiler_contribution_015 [_canontree, _canonnode, _canons_td...]	c:\c6\\cmerge\
0x000329d0	0x000429d0	_trans_logical	external	compiler_contribution_015 [_canontree, _canonnode, _canons_td...]	c:\c6\\cmerge\
0x00032ab0	0x00042ab0	_notrelop	external	compiler_contribution_015 [_canontree, _canonnode, _canons_td...]	c:\c6\\cmerge\
0x00032b48	0x00042b48	_relcheck	external	compiler_contribution_015 [_canontree, _canonnode, _canons_td...]	c:\c6\\cmerge\
0x00032b90	0x00042b90	_rel_to_q	external	compiler_contribution_015 [_canontree, _canonnode, _canons_td...]	c:\c6\\cmerge\
0x00032bf0	0x00042bf0	_logical_fold	external	compiler_contribution_015 [_canontree, _canonnode, _canons_td...]	c:\c6\\cmerge\
0x00032cd0	0x00042cd0	_do_transform	external	compiler_contribution_015 [_canontree, _canonnode, _canons_td...]	c:\c6\\cmerge\
0x00032fe8	0x00042fe8	_vmfunc_transform	external	compiler_contribution_015 [_canontree, _canonnode, _canons_td...]	c:\c6\\cmerge\
0x000331cc	0x000431cc	_rev_args	external	compiler_contribution_015 [_canontree, _canonnode, _canons_td...]	c:\c6\\cmerge\
0x00033210	0x00043210	_mbreturn	external	compiler_contribution_015 [_canontree, _canonnode, _canons_td...]	c:\c6\\cmerge\
0x000333dc	0x000433dc	_structparam	external	compiler_contribution_015 [_canontree, _canonnode, _canons_td...]	c:\c6\\cmerge\
0x0003346c	0x0004346c	_alloc_parms	external	compiler_contribution_015 [_canontree, _canonnode, _canons_td...]	c:\c6\\cmerge\
0x00033668	0x00043668	_hoist	external	compiler_contribution_015 [_canontree, _canonnode, _canons_td...]	c:\c6\\cmerge\
0x00033730	0x00043730	_calc_interfere	external	compiler_contribution_015 [_canontree, _canonnode, _canons_td...]	c:\c6\\cmerge\
0x00033744	0x00043744	_interference	external	compiler_contribution_015 [_canontree, _canonnode, _canons_td...]	c:\c6\\cmerge\
0x00033988	0x00043988	_pop_binaryL	external	compiler_contribution_015 [_canontree, _canonnode, _canons_td...]	c:\c6\\cmerge\
0x000339ac	0x000439ac	_pop_binaryR	external	compiler_contribution_015 [_canontree, _canonnode, _canons_td...]	c:\c6\\cmerge\
0x000339d0	0x000439d0	_emit	external	compiler_contribution_016 [_emit, _put_operand, _write_sil...]	c:\c6\\cmerge\
0x00034290	0x00044290	_put_operand	external	compiler_contribution_016 [_emit, _put_operand, _write_sil...]	c:\c6\\cmerge\
0x00034598	0x00044598	_write_sil	external	compiler_contribution_016 [_emit, _put_operand, _write_sil...]	c:\c6\\cmerge\
0x00035170	0x00045170	_namestring	external	compiler_contribution_016 [_emit, _put_operand, _write_sil...]	c:\c6\\cmerge\
0x00035198	0x00045198	_sil_proc	external	compiler_contribution_016 [_emit, _put_operand, _write_sil...]	c:\c6\\cmerge\
0x000351cc	0x000451cc	_opndattrsize	external	compiler_contribution_016 [_emit, _put_operand, _write_sil...]	c:\c6\\cmerge\
0x0003523c	0x0004523c	_emit_line	external	compiler_contribution_016 [_emit, _put_operand, _write_sil...]	c:\c6\\cmerge\
0x000352a0	0x000452a0	_crack_cmd	external	compiler_contribution_018 [_crack_cmd, _substr, _getnumber...]	c:\c6\\cmerge\
0x0003539c	0x0004539c	_substr	external	compiler_contribution_018 [_crack_cmd, _substr, _getnumber...]	c:\c6\\cmerge\
0x00035580	0x00045580	_getnumber	external	compiler_contribution_018 [_crack_cmd, _substr, _getnumber...]	c:\c6\\cmerge\
0x000355e0	0x000455e0	_isita	external	compiler_contribution_018 [_crack_cmd, _substr, _getnumber...]	c:\c6\\cmerge\
0x00035610	0x00045610	_tailmatch	external	compiler_contribution_018 [_crack_cmd, _substr, _getnumber...]	c:\c6\\cmerge\
0x0003567c	0x0004567c	_copyover	external	compiler_contribution_018 [_crack_cmd, _substr, _getnumber...]	c:\c6\\cmerge\
0x000356bc	0x000456bc	_unconcat	external	compiler_contribution_018 [_crack_cmd, _substr, _getnumber...]	c:\c6\\cmerge\
0x00035780	0x00045780	_FCMADD	external	compiler_contribution_019 [_FCMADD, _FCMSUB, _FCMMUL...]	c:\c6\\cmerge\
0x000357ba	0x000457ba	_FCMSUB	external	compiler_contribution_019 [_FCMADD, _FCMSUB, _FCMMUL...]	c:\c6\\cmerge\
0x000357f4	0x000457f4	_FCMMUL	external	compiler_contribution_019 [_FCMADD, _FCMSUB, _FCMMUL...]	c:\c6\\cmerge\
0x0003587b	0x0004587b	_FCMDIV	external	compiler_contribution_019 [_FCMADD, _FCMSUB, _FCMMUL...]	c:\c6\\cmerge\
0x00035972	0x00045972	_FCMCOMPARE	external	compiler_contribution_019 [_FCMADD, _FCMSUB, _FCMMUL...]	c:\c6\\cmerge\
0x000359e0	0x000459e0	_FMSIZE	external	compiler_contribution_020 [_FMSIZE, _FMADD, _FMSUB...]	c:\c6\\cmerge\
0x000359f7	0x000459f7	_FMADD	external	compiler_contribution_020 [_FMSIZE, _FMADD, _FMSUB...]	c:\c6\\cmerge\
0x00035a48	0x00045a48	_FMSUB	external	compiler_contribution_020 [_FMSIZE, _FMADD, _FMSUB...]	c:\c6\\cmerge\
0x00035a99	0x00045a99	_FMMUL	external	compiler_contribution_020 [_FMSIZE, _FMADD, _FMSUB...]	c:\c6\\cmerge\
0x00035aea	0x00045aea	_FMDIV	external	compiler_contribution_020 [_FMSIZE, _FMADD, _FMSUB...]	c:\c6\\cmerge\
0x00035b3b	0x00045b3b	_FMRT_R4	external	compiler_contribution_020 [_FMSIZE, _FMADD, _FMSUB...]	c:\c6\\cmerge\
0x00035b60	0x00045b60	_FMRT_R8	external	compiler_contribution_020 [_FMSIZE, _FMADD, _FMSUB...]	c:\c6\\cmerge\
0x00035b85	0x00045b85	_FMRT_R10	external	compiler_contribution_020 [_FMSIZE, _FMADD, _FMSUB...]	c:\c6\\cmerge\
0x00035ba1	0x00045ba1	_FMR4_RT	external	compiler_contribution_020 [_FMSIZE, _FMADD, _FMSUB...]	c:\c6\\cmerge\
0x00035bc3	0x00045bc3	_FMR8_RT	external	compiler_contribution_020 [_FMSIZE, _FMADD, _FMSUB...]	c:\c6\\cmerge\
0x00035be5	0x00045be5	_FMR10_RT	external	compiler_contribution_020 [_FMSIZE, _FMADD, _FMSUB...]	c:\c6\\cmerge\
